id,date,postcode,property_type,whether_old_or_new,freehold_or_leasehold,address1,address2,address3,town,local_aut,county,region,type1,type2,postcode_short,price,total_floor_area,current_energy_rating,co2_emissions_current,co2_emissions_potential,energy_consumption_current,energy_consumption_potential,windows_energy_eff,tenure,district,latitude,longitude,altitude,london_zone,nearest_station,distance_to_station,water_company,average_income,pricePerSqmtr
{46840EC6-544E-416D-A31E-0787EBCBCC5E},2014-08-29T00:00:00Z,BR1 2DA,F,N,L,"GLENCAIRN, 19",FLAT 9,SOUTHLANDS GROVE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,295000,76.74,E,5.8,2.8,505,246,Average,rental (private),Bromley,51.398597,0.042873,66,5,Bickley,0.221535,Thames Water,60500,3844.149075
{B5755FFE-51CD-7D01-E053-6C04A8C036B6},2020-10-05T00:00:00Z,BR1 2DB,S,N,F,48,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,510000,102,D,5.3,2.5,296,135,Average,owner-occupied,Bromley,51.398196,0.041101,63,5,Bickley,0.32891,Thames Water,60500,5000
{AC07BBD0-62B2-0445-E053-6C04A8C01E31},2020-05-29T00:00:00Z,BR1 2DB,S,N,F,54,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,750000,178,D,6.3,3.9,200,122,Average,owner-occupied,Bromley,51.398196,0.041101,63,5,Bickley,0.32891,Thames Water,60500,4213.483146
{68FEB20C-62CB-38DA-E053-6C04A8C051AE},2018-03-14T00:00:00Z,BR1 2DB,S,N,F,54,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,700000,178,D,6.3,3.9,200,122,Average,owner-occupied,Bromley,51.398196,0.041101,63,5,Bickley,0.32891,Thames Water,60500,3932.58427
{BC72F28F-5F1F-4494-988B-4997A05F71FF},2014-04-09T00:00:00Z,BR1 2DB,S,N,F,60,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,460000,100,D,4,1.3,208,66,Average,owner-occupied,Bromley,51.398196,0.041101,63,5,Bickley,0.32891,Thames Water,60500,4600
{5A45D1C6-8755-4261-8743-514304326C9A},2014-04-07T00:00:00Z,BR1 2DB,S,N,F,62,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,450000,110,D,4.6,1.7,237,87,Average,owner-occupied,Bromley,51.398196,0.041101,63,5,Bickley,0.32891,Thames Water,60500,4090.909091
{F5FE276A-C425-4D42-A1A5-B587340F264C},2007-03-19T00:00:00Z,BR1 2DB,S,N,F,62,NA,CLARENCE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,249995,110,D,4.6,1.7,237,87,Average,owner-occupied,Bromley,51.398196,0.041101,63,5,Bickley,0.32891,Thames Water,60500,2272.681818
{369DFB16-21F3-3A19-E050-A8C0620518C6},2016-06-03T00:00:00Z,BR1 2DD,S,N,F,13,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,525000,120,D,5.3,2.6,250,122,Good,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,4375
{F5FB99BF-37A9-4BDF-A54E-22652461B7B2},2014-12-15T00:00:00Z,BR1 2DD,S,N,F,15,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,385000,88,F,6.8,2.7,403,158,Good,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,4375
{CD084575-554E-4043-ABBD-654014526417},2010-08-05T00:00:00Z,BR1 2DD,S,N,F,21,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,300000,122.58,E,8.5,6.1,413,297,Good,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,2447.381302
{0752E320-6ED9-400F-9454-A5053D44FFAD},2012-11-23T00:00:00Z,BR1 2DD,S,N,F,37,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,362500,131,E,6.2,3.3,250,130,Poor,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,2767.175573
{9FF0D96A-18E4-11ED-E053-6C04A8C06383},2020-02-03T00:00:00Z,BR1 2DD,T,N,F,41,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,655000,130,D,4.9,2.2,213,95,Average,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,5038.461538
{48E7529D-8B68-43D2-9D4C-90B63987795E},2010-07-16T00:00:00Z,BR1 2DD,S,N,F,49,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,352500,109.2,C,3.9,2.8,214,155,Good,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,3228.021978
{AE4D86D4-1AA0-4619-E053-6C04A8C03CD0},2020-07-16T00:00:00Z,BR1 2DD,S,N,F,51,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,855000,171,E,9.6,3.5,319,113,Very Poor,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,5000
{75AA2847-D339-4141-807B-3EEDBCE9CBBA},2015-04-02T00:00:00Z,BR1 2DD,S,N,F,55,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,881250,214,E,12,5.9,291,141,Average,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,4117.990654
{1650957C-D6E1-4108-9F2A-D5D287FE483F},2014-12-02T00:00:00Z,BR1 2DD,S,N,F,55,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,800000,214,E,12,5.9,291,141,Average,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,3738.317757
{94D62610-E59A-4AB6-9A36-433CA629478C},2011-07-01T00:00:00Z,BR1 2DD,S,N,F,59,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,565000,190.6,F,22,18,497,384,Average,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,2964.32319
{B0A9D11B-BBBD-4C1F-E053-6C04A8C0D716},2020-08-14T00:00:00Z,BR1 2DD,D,N,F,65,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,900000,178,E,9,4.3,285,135,Very Poor,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,5056.179775
{BEF7EBBF-3D89-7A76-E053-6B04A8C092F7},2021-01-21T00:00:00Z,BR1 2DD,S,N,F,7,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,700000,118,D,6.6,3.1,264,113,Good,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,5932.20339
{582D0637-71C3-8F22-E053-6C04A8C01BAC},2017-08-11T00:00:00Z,BR1 2DD,S,N,F,7,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,625000,118,D,6.6,3.1,264,113,Good,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,5296.610169
{47844C80-C1B1-8986-E050-A8C063056488},2016-12-16T00:00:00Z,BR1 2DD,S,N,F,7,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,425000,118,D,6.6,3.1,264,113,Good,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,3601.694915
{92C5A457-91D0-44F8-9E18-AAB36E7F265C},2010-08-27T00:00:00Z,BR1 2DD,S,N,F,9,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,290000,132,C,4.1,1.6,161,62,Good,owner-occupied,Bromley,51.39779,0.040695,61,5,Bickley,0.381318,Thames Water,60500,2196.969697
{3E0330F0-459D-8D89-E050-A8C062052140},2016-09-02T00:00:00Z,BR1 2DE,T,N,F,GOWER COURT,1,SOUTHLANDS GROVE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,530000,138,D,5.5,2,225,82,Average,owner-occupied,Bromley,51.398992,0.041884,66,5,Bickley,0.227861,Thames Water,60500,3840.57971
{06405DE6-A9C5-41D9-A0D5-2E0C417072B2},2011-09-05T00:00:00Z,BR1 2DE,T,N,F,GOWER COURT,3,SOUTHLANDS GROVE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,280000,85.02,D,4.2,2.7,293,187,Good,owner-occupied,Bromley,51.398992,0.041884,66,5,Bickley,0.227861,Thames Water,60500,3293.342743
{C6209F5F-BEB0-295E-E053-6C04A8C0DDCC},2021-03-30T00:00:00Z,BR1 2DF,T,N,F,BANSTEAD COURT,1,SOUTHLANDS GROVE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,525000,96,D,3.9,1.5,231,89,Average,owner-occupied,Bromley,51.399024,0.042633,67,5,Bickley,0.190026,Thames Water,60500,5468.75
{B60DFF61-5503-4E08-9FC4-42500F7A490E},2010-06-01T00:00:00Z,BR1 2DG,T,N,F,NEWTON COURT,1,SOUTHLANDS GROVE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,93.12,E,5.2,4.8,401,370,Average,owner-occupied,Bromley,51.399059,0.04321,67,5,Bickley,0.165183,Thames Water,60500,2684.707904
{44694BA3-A4FA-4C30-9F16-780936FB9FBC},2011-08-22T00:00:00Z,BR1 2DG,T,N,F,NEWTON COURT,2,SOUTHLANDS GROVE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,273000,86.06,E,4.9,3.7,347,265,Good,owner-occupied,Bromley,51.399059,0.04321,67,5,Bickley,0.165183,Thames Water,60500,3172.205438
{F2334B0B-EC6E-4AC7-8667-350EBE6DE4C8},2007-05-15T00:00:00Z,BR1 2DG,T,N,F,NEWTON COURT,2,SOUTHLANDS GROVE,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,280000,86.06,E,4.9,3.7,347,265,Good,owner-occupied,Bromley,51.399059,0.04321,67,5,Bickley,0.165183,Thames Water,60500,3253.544039
{52856260-5A18-491D-88B3-340B563DC69F},2007-01-10T00:00:00Z,BR1 2DG,T,N,F,NEWTON COURT,4,SOUTHLANDS GROVE,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,248000,84,D,3.3,1,221,64,Average,owner-occupied,Bromley,51.399059,0.04321,67,5,Bickley,0.165183,Thames Water,60500,2952.380952
{F081F429-EF9D-4FDB-A8C0-C2ADE822ED15},2012-11-19T00:00:00Z,BR1 2DH,S,N,F,12,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,380000,105,D,4.9,1.1,240,50,Good,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,3619.047619
{5A2B5005-47CE-495C-AE62-1841F6AD0D58},2013-10-21T00:00:00Z,BR1 2DH,S,N,F,14,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,426000,138,E,7.9,2.6,296,97,Average,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,3086.956522
{941DF2E9-D26E-4324-898C-E19DB0273E5E},2013-03-18T00:00:00Z,BR1 2DH,S,N,F,18,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,385000,101.13,E,6.4,5.5,379,323,Average,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,3806.981113
{6E45AB17-3CC4-449A-831F-D8EA2838A537},2009-12-14T00:00:00Z,BR1 2DH,S,N,F,18,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,320000,101.13,E,6.4,5.5,379,323,Average,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,3164.244042
{792293F5-FAB7-4A18-A7BE-751F55571673},2012-07-06T00:00:00Z,BR1 2DH,S,N,F,20,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,379950,103.2,E,5.9,5,295,251,Average,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,3681.686047
{EEC635BB-6FEC-478C-A722-F99DDC677F4B},2005-12-09T00:00:00Z,BR1 2DH,S,N,F,20,NA,CLARENCE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,317000,103.2,E,5.9,5,295,251,Average,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,3071.705426
{0DABC38F-9A62-41B0-B353-4DC0EDFF844B},2015-09-07T00:00:00Z,BR1 2DH,D,N,F,24,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,520000,117,F,10,2.6,420,99,Average,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,4444.444444
{D2A2495A-7E82-4382-B77A-F9B5C32A692A},2013-04-29T00:00:00Z,BR1 2DH,T,N,F,6,NA,CLARENCE ROAD,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,310000,89,D,3.3,0.8,197,43,Good,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,3483.146067
{784B7805-8CC9-4143-A2D1-F9C1DAF1E190},2005-04-29T00:00:00Z,BR1 2DH,T,N,F,8,NA,CLARENCE ROAD,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,249950,92.2,D,4.8,4.7,312,304,Average,owner-occupied,Bromley,51.39703,0.041438,63,5,Bickley,0.421919,Thames Water,60500,2710.954447
{ABAAA61D-C940-4EF6-8F3A-41BED8C03460},2012-04-24T00:00:00Z,BR1 2DJ,F,N,L,12,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,115000,64.22,D,2.9,1.9,232,156,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,1790.719402
{11FBFE74-0502-49FE-9F4F-ED9E0AAAC280},2014-04-24T00:00:00Z,BR1 2DJ,F,N,L,16,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,235000,60,C,1.9,1.5,164,130,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,3916.666667
{4B0E3B1D-0A06-4E24-AE91-800F184F0A13},2005-02-04T00:00:00Z,BR1 2DJ,F,N,L,16,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,178500,60,C,1.9,1.5,164,130,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,2975
{D22473F5-F14C-7B40-E053-6C04A8C0A630},2021-08-23T00:00:00Z,BR1 2DJ,F,N,L,17,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,320000,63,C,2.2,1.5,204,136,Good,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,5079.365079
{453D27A3-775B-EF91-E050-A8C0630574D7},2016-06-24T00:00:00Z,BR1 2DJ,F,N,L,17,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,308925,63,C,2.2,1.5,204,136,Good,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,4903.571429
{5C4ADE91-DCC7-4129-9BD6-B36BEF85FB02},2012-03-23T00:00:00Z,BR1 2DJ,F,N,L,19,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,198900,64,D,3,2.4,262,214,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,3107.8125
{2D1E4B26-BAB7-FCD1-E050-A8C0630544EC},2016-02-15T00:00:00Z,BR1 2DJ,F,N,L,1,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,63,D,2.6,2.3,238,206,Good,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,3968.253968
{C18F412B-B3B2-81A6-E053-6B04A8C0AD18},2020-12-11T00:00:00Z,BR1 2DJ,F,N,L,21,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,B,A,BR1,292000,66,D,2.6,1.9,219,165,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,4424.242424
{C7E75898-08A2-4F85-8351-2C13C7A6D4F0},2013-05-01T00:00:00Z,BR1 2DJ,F,N,L,21,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,215000,66,D,2.6,1.9,219,165,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,3257.575758
{674CB4AE-58BA-4D14-87D4-EF28D8B42049},2006-11-03T00:00:00Z,BR1 2DJ,F,N,L,22,NA,RUSHMORE CLOSE,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,188000,63,C,1.8,1.6,162,140,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,2984.126984
{0E5FA442-7C3E-4690-AE98-72A3A0D63610},2015-05-21T00:00:00Z,BR1 2DJ,F,N,L,27,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,266000,62,D,2.9,2.2,261,202,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,4290.322581
{201D4C77-63FF-4764-B8E7-7DC732D71368},2013-07-01T00:00:00Z,BR1 2DJ,F,N,L,4,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,215500,58,C,1.9,1.5,176,139,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,3715.517241
{B9BF4929-294D-4EF4-847A-45BF1A61555C},2014-07-16T00:00:00Z,BR1 2DJ,F,N,L,5,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,269050,67,C,2,1.6,158,128,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,4015.671642
{F0D708BD-0ACB-46C5-83B8-23B1CC557074},2005-08-18T00:00:00Z,BR1 2DJ,F,N,L,5,NA,RUSHMORE CLOSE,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,175000,67,C,2,1.6,158,128,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,2611.940299
{9FF0D96A-1CF4-11ED-E053-6C04A8C06383},2020-01-22T00:00:00Z,BR1 2DJ,F,N,L,7,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,330000,63,C,1.7,1.4,155,129,Good,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,5238.095238
{34428D7E-6FC2-B86C-E050-A8C06205059C},2016-04-26T00:00:00Z,BR1 2DJ,F,N,L,7,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,302000,63,C,1.7,1.4,155,129,Good,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,4793.650794
{773788C3-1827-2CE4-E053-6C04A8C05E57},2018-08-17T00:00:00Z,BR1 2DJ,F,N,L,9,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,312000,62,C,1.9,1.5,159,127,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,5032.258065
{D2082FDA-2FD6-49FA-B6D0-9B29C7A3ABD1},2014-10-17T00:00:00Z,BR1 2DJ,F,N,L,9,NA,RUSHMORE CLOSE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,62,C,1.9,1.5,159,127,Average,owner-occupied,Bromley,51.39822,0.042856,65,5,Bickley,0.260123,Thames Water,60500,4032.258065
{23B6165E-C8C2-FCF4-E050-A8C0620577FA},2015-09-24T00:00:00Z,BR1 2DL,T,N,F,14,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,400600,89,E,5.4,1.9,344,120,Average,unknown,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,4501.123596
{C18F412A-ED9A-81A6-E053-6B04A8C0AD18},2021-03-29T00:00:00Z,BR1 2DL,T,N,F,16,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,530000,102,D,4.7,2.4,240,118,Good,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,5196.078431
{A12721EE-8391-4418-B88F-4E9F04186E6F},2014-07-09T00:00:00Z,BR1 2DL,T,N,F,16,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,448500,102,D,4.7,2.4,240,118,Good,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,4397.058824
{2A289EA0-006E-CDC8-E050-A8C063054829},2012-09-25T00:00:00Z,BR1 2DL,T,N,F,16,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,310000,102,D,4.7,2.4,240,118,Good,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,3039.215686
{0B1513F5-7C21-47F5-8EB8-8E165671894C},2015-04-02T00:00:00Z,BR1 2DL,T,N,F,1,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,500000,78.953,D,4.9,4.6,279,262,Good,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,6332.881588
{89DAE00C-D2ED-45CD-B447-E18191E660EB},2012-07-06T00:00:00Z,BR1 2DL,T,N,F,1,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,350000,78.953,D,4.9,4.6,279,262,Good,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,4433.017111
{6D459376-720E-4F45-A889-E4ECB077AF4E},2007-07-20T00:00:00Z,BR1 2DL,S,N,F,1,NA,CLARENCE AVENUE,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,308000,78.953,D,4.9,4.6,279,262,Good,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,3901.055058
{7C437A23-2112-47FC-BE58-0C155E92D68C},2005-05-20T00:00:00Z,BR1 2DL,S,N,F,1,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,78.953,D,4.9,4.6,279,262,Good,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,3166.440794
{0C457644-FB8A-4725-B765-E5BB91246C35},2011-08-05T00:00:00Z,BR1 2DL,S,N,F,2,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,82,D,3.3,0.9,227,62,Average,Rented (private),Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,3048.780488
{F3FDF5A7-1B9E-43D8-9188-44BBAF28BB53},2005-10-14T00:00:00Z,BR1 2DL,S,N,F,2,NA,CLARENCE AVENUE,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,250000,82,D,3.3,0.9,227,62,Average,Rented (private),Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,3048.780488
{A96E4ACC-7CCB-9205-E053-6C04A8C0DA09},2020-03-27T00:00:00Z,BR1 2DL,T,N,F,3,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,500000,101,E,5.8,2.5,328,139,Poor,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,4950.49505
{64685E63-B7BD-4539-AABE-F82E06B18311},2015-08-28T00:00:00Z,BR1 2DL,T,N,F,9,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,440000,83,D,4.1,1.9,281,124,Poor,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,5301.204819
{C7977A37-B927-4339-B5A8-7506F3C6B894},2015-02-06T00:00:00Z,BR1 2DL,T,N,F,9,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,355000,83,D,4.1,1.9,281,124,Poor,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,4277.108434
{54BC9BEC-AD75-49F3-BA67-99141E4BB380},2009-05-29T00:00:00Z,BR1 2DL,T,N,F,9,NA,CLARENCE AVENUE,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,210000,83,D,4.1,1.9,281,124,Poor,owner-occupied,Bromley,51.397153,0.042148,63,5,Bickley,0.388446,Thames Water,60500,2530.120482
{5376B385-DD4E-34C1-E053-6B04A8C09FF6},2017-05-19T00:00:00Z,BR1 2DN,S,N,F,11,NA,BICKLEY CRESCENT,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,530000,85.35,E,6.2,5.3,353,304,Average,owner-occupied,Bromley,51.397503,0.042163,63,5,Bickley,0.352426,Thames Water,60500,6209.724663
{70E2EEFC-002F-4F2E-BE1B-0C019BE7FEAE},2010-12-03T00:00:00Z,BR1 2DN,S,N,F,11,NA,BICKLEY CRESCENT,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,310000,85.35,E,6.2,5.3,353,304,Average,owner-occupied,Bromley,51.397503,0.042163,63,5,Bickley,0.352426,Thames Water,60500,3632.103105
{34E9AF73-1D90-408C-9D39-3EE4D8EEB92F},2007-06-21T00:00:00Z,BR1 2DN,S,N,F,11,NA,BICKLEY CRESCENT,BROMLEY,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,293000,85.35,E,6.2,5.3,353,304,Average,owner-occupied,Bromley,51.397503,0.042163,63,5,Bickley,0.352426,Thames Water,60500,3432.923257
{9B361206-A2E4-1904-E053-6B04A8C0EEB5},2019-11-21T00:00:00Z,BR1 2DN,T,N,F,13,NA,BICKLEY CRESCENT,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,540000,106,E,6,3.2,270,135,Poor,owner-occupied,Bromley,51.397503,0.042163,63,5,Bickley,0.352426,Thames Water,60500,5094.339623
{5376B385-DC42-34C1-E053-6B04A8C09FF6},2017-05-26T00:00:00Z,BR1 2DN,T,N,F,15,NA,BICKLEY CRESCENT,NA,BROMLEY,BROMLEY,GREATER LONDON,A,A,BR1,522500,108,D,4.2,2,218,103,Good,owner-occupied,Bromley,51.397503,0.042163,63,5,Bickley,0.352426,Thames Water,60500,4837.962963
